CYPMD_ID,SURNAME,FORENAMES,SEX,DOB,AGE,P_INCL,P_INCL_aims,attendance_year_0,attendance_year_1,attendance_year_2,src_laestab_0,src_laestab_1,src_laestab_2,LAESTAB,URN,UKPRN,ULN,KS4_DISADVANTAGE,ALEV,TOTENTS_ALEV,TOTPTSE_ALEV,ACAD,TOTENTS_ACAD,TOTPTSE_ACAD,TLEV,TOTENTS_TLEV,TOTPTSE_TLEV,AGEN,TOTENTS_AGEN,TOTPTSE_AGEN,TechCert,TOTENTS_TechCert,TOTPTSE_TechCert,TLEVEL,TOTENTS_TLEVEL,TOTPTSE_TLEVEL,L3_FLAG,TechCert_nodisc,L2VOC_nodisc,TLEV_nodisc,TLEV_denom,AGEN_nodisc,AGEN_denom,LearningAimReference,INSCOPE_E,PROGRESS_E,BASE_pts_E,BEST_E,EXEMPT_E,NO_ENTRIES_E,INSCOPE_M,PROGRESS_M,BASE_pts_M,BEST_M,EXEMPT_M,NO_ENTRIES_M,BEST_L3M,InScope_L3M,ACH_L3M,Retention_CompletionStatus,AimSize_Final,CoreAimFlag,Ret_Trigger,InScope_ALEV_Ret,Retained_ALEV_Ret,Ret_Assessed_ALEV,InScope_ALEV_2ndYr,Retained_ALEV_2ndYr,InScope_ACAD_Ret,Retained_ACAD_Ret,Ret_Assessed_ACAD,InScope_ACAD_2ndYr,Retained_ACAD_2ndYr,InScope_TLEV_Ret,Retained_TLEV_Ret,Ret_Assessed_TLEV,InScope_TLEV_2ndYr,Retained_TLEV_2ndYr,InScope_AGEN_Ret,Retained_AGEN_Ret,Ret_Assessed_AGEN,InScope_AGEN_2ndYr,Retained_AGEN_2ndYr,InScope_TechCert_Ret,Retained_TechCert_Ret,Ret_Assessed_TechCert,INCLUDE_B3,B3PTSE_B3,INCLUDE_AAB,AAB_FAC,KS4_Year_Calc
CYP0000302,Vizsla,Onslow,M,29/06/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,9935027997,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33KH1ZAF,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2025
CYP0000303,Picard,Marigold,F,02/08/2008,17,501,,1,1,1,SC,SC,SC,2114505,100974,10002183,2850914417,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,XCCECBHS,0,0,0,0,,1,0,0,0,0,,1,1,1,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2024
CYP0000304,Lister,Peter,M,23/09/2007,17,501,,1,1,0,SC,SC,,2114505,100974,10002183,1415932585,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NMDRZ06E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2024
CYP0000305,Simpson,Stewie,M,15/07/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,9030957760,0,1,4,12,0,0,0,0,0,0,1,1,62.98,0,0,0,0,0,0,1,0,0,0,0,1,1,0KGETV5T,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,9,1,0,2025
CYP0000306,Calrissian,Onslow,M,08/06/2008,17,501,,1,1,0,SC,SC,,2114505,100974,10002183,3004903816,0,1,4,12,0,0,0,0,0,0,0,0,0,1,1,55.57,0,0,0,1,1,0,0,0,0,0,3MHV7CM6,0,0,0,0,,1,1,-0.61,2.61,2,,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,1,0,2024
CYP0000307,La Forge,Guinan,F,25/12/2007,17,501,,1,1,1,SC,SC,SC,2114505,100974,10002183,2112800039,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Q237EYWD,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2024
CYP0000308,Erso,Tom,M,31/01/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,4595818171,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M4H03ZB5,1,-1.1,3.1,2,,0,1,0.08,2.92,3,,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000309,Calrissian,Bodhi,M,05/08/2007,18,501,,1,1,1,SC,SC,SC,2114505,100974,10002183,9682559090,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5B7LYVRS,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2023
CYP0000310,Rimmer,Fred,M,23/06/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,4686932034,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,F0JEPLWF,0,0,0,0,,1,0,0,0,0,,1,0,1,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000311,Pearce,Minerva,F,30/07/2008,17,501,,1,1,0,SC,SC,,2114505,100974,10002183,6936078258,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SXQVDC63,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000312,Kirk,Basil,M,02/06/2008,17,501,,1,1,1,SC,SC,SC,2114505,100974,10002183,7571676457,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FV4B9TNU,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25,1,0,2024
CYP0000313,Lister,Minerva,F,25/09/2008,16,501,,1,0,0,SC,,,2114505,100974,10002183,8657075548,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48WHNEXC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2025
CYP0000314,Duck,Molly,F,14/10/2008,16,501,,1,0,0,SC,,,2114505,100974,10002183,9352596797,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,QF9QAWCE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000315,Baldrick,James,M,17/10/2008,16,501,,1,0,0,SC,,,2114505,100974,10002183,2173612708,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TZ5UW6F8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2025
CYP0000316,Sisko,Fenella,F,26/03/2008,17,501,,1,1,1,SC,SC,SC,2114505,100974,10002183,5842885728,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RQNRK8T0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000317,Dameron,Onslow,M,09/02/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,4630302254,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7ESZZUEA,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000318,Crusher,David,M,25/02/2008,17,501,,1,1,0,SC,SC,,2114505,100974,10002183,3616466630,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HL7X4BRX,1,-1.55,3.55,2,,0,1,0.67,3.33,4,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2024
CYP0000319,Featherstone,Sybil,F,01/02/2009,16,501,,1,1,0,SC,SC,,2114505,100974,10002183,2519957781,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PLQG3DQ4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,2025
CYP0000320,Lister,Geordi,M,31/08/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,1852399067,1,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M15T74PD,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000321,Batty,Rene,M,08/09/2008,16,501,,1,0,0,SC,,,2114505,100974,10002183,2015780972,0,0,0,0,0,0,0,1,4,380.54,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,KDJZYQS2,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000322,Featherstone,Data,M,01/07/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,1638773733,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80J6GAYL,1,0.51,2.49,3,,0,1,-0.54,2.54,2,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000323,Perkins,Fleur,F,09/01/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,9368005850,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NYHP6E1E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000324,Perkins,Julian,M,08/06/2009,16,501,,1,0,0,SC,,,2114505,100974,10002183,7953596590,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06CQ7TAW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,1,0,2025
CYP0000325,Blackadder,Tim,M,22/08/2008,17,501,,1,1,0,SC,SC,,2114505,100974,10002183,8793362077,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WA7TT0J4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000326,Corbett,Guinan,F,25/09/2008,16,501,,1,0,0,SC,,,2114505,100974,10002183,3291647639,0,0,0,0,1,3,213.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HDYX9M86,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000327,Uhura,Ivy,F,30/01/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,9835879150,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WHRMGX5P,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2024
CYP0000328,La Forge,Penelope,F,05/05/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,5697367349,0,0,0,0,0,0,0,0,0,0,1,2,44.5,0,0,0,0,0,0,1,0,0,0,0,1,1,GEQRXP0E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000329,Fothergill,Sybil,F,17/03/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,1088974176,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D1M0GSVR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000330,Scott,Rey,F,30/09/2008,16,501,,1,1,0,SC,SC,,2114507,100975,10002184,3334799664,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ZZ06S9H8,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000331,Featherstone,Marigold,F,05/03/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,4950827048,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,730CA7FY,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000332,Scott,Penelope,F,29/10/2007,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,7776783557,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7PUUSUHC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000333,Lovegood,Seven,F,23/12/2007,17,501,,1,1,1,SC,SC,SC,2114507,100975,10002184,4019762806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,95.31,1,0,0,0,0,0,0,CM453LE5,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000334,Simpson,Bo-Katan,F,25/12/2008,16,501,,1,0,0,SC,,,2114507,100975,10002184,9829875790,0,1,3,7,1,1,65.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4Q2RET8R,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,2025
CYP0000335,Rimmer,Beverly,F,20/11/2008,16,501,,1,0,0,SC,,,2114507,100975,10002184,3759320154,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9T9EHXHG,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2025
CYP0000336,Fothergill,Guinan,F,21/08/2008,17,501,,1,1,1,SC,SC,SC,2114507,100975,10002184,7306885001,0,0,0,0,0,0,0,1,1,61.24,1,2,125.3,0,0,0,0,0,0,1,0,0,1,1,1,1,A6GG7JCV,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000337,Harris,Kathryn,F,19/10/2008,16,501,,1,1,0,SC,SC,,2114507,100975,10002184,9347308209,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FVNV4KFR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,2025
CYP0000338,Woodpecker,Elizabeth,F,15/08/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,3809854155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,233.87,0,0,0,1,1,0,0,0,0,0,MN5Q62PH,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2024
CYP0000339,Batty,Marigold,F,13/05/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,1064174343,0,0,0,0,0,0,0,0,0,0,1,2,91.54,0,0,0,0,0,0,1,0,0,0,0,1,1,SNKPXZQT,1,0.89,2.11,3,,0,1,0.42,3.58,4,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2024
CYP0000340,Wren,Jyn,F,01/04/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,7467973482,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PRDRX6RC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.75,1,1,2025
CYP0000341,La Forge,Sabine,F,17/02/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,5571870428,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329HHA1Q,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2025
CYP0000342,Bucket,Constance,F,20/01/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,2739755884,0,0,0,0,0,0,0,0,0,0,1,4,280.66,0,0,0,0,0,0,1,0,0,0,0,1,1,1FMQSZFZ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000343,Lovegood,Bridget,F,07/09/2008,16,501,,1,0,0,SC,,,2114507,100975,10002184,1852808613,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PTAR4ER8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.75,1,0,2025
CYP0000344,Jones,Daphne,F,08/06/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,4325955655,0,1,2,3,0,0,0,0,0,0,1,1,116.63,0,0,0,0,0,0,1,0,0,0,0,1,1,4Q9M7RNU,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000345,Kryze,Nyota,F,05/08/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,4680775250,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H2UD58M2,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,1,0,2025
CYP0000346,Kirk,Molly,F,12/03/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,4359506482,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T1LFVQUP,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2025
CYP0000347,Spencer,Sabine,F,23/06/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,2842980985,0,1,3,7,0,0,0,1,1,74.76,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,A2FXU9VA,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7,1,1,2024
CYP0000348,Puddifoot,Deanna,F,03/03/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,1801248380,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7EEJGC47,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000349,Chekov,Daisy,F,31/03/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,5610973669,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M9WATJEW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2024
CYP0000350,Nerys,Seven,F,21/12/2007,17,501,,1,1,1,SC,SC,SC,2114507,100975,10002184,9018163876,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3Q87JG40,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000351,Weasley,Daisy,F,28/06/2008,17,501,,1,1,0,SC,SC,,2114507,100975,10002184,2338247946,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68JPW58U,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2024
CYP0000352,Rogers,Rose,F,08/04/2008,17,501,,1,1,1,SC,SC,SC,2114507,100975,10002184,4396874072,1,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WTDKW65C,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2024
CYP0000353,La Forge,Bo-Katan,F,12/02/2009,16,501,,1,1,0,SC,SC,,2114507,100975,10002184,1851049558,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K4P67BXC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2025
CYP0000354,Calrissian,Bo-Katan,F,26/02/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,2719465864,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DLZQFG6N,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,2025
CYP0000355,Spencer,Sybil,F,24/09/2008,16,501,,1,0,0,SC,,,2114507,100975,10002184,1475897833,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0HJLCU5Y,1,1.07,2.93,4,,0,1,-0.02,3.02,3,,0,0,0,0,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2025
CYP0000356,Meldrew,Daphne,F,13/05/2009,16,501,,1,1,0,SC,SC,,2114507,100975,10002184,1258844497,0,0,0,0,0,0,0,0,0,0,1,2,99.98,0,0,0,0,0,0,1,0,0,0,0,1,1,Y4DE7PRX,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000357,Jones,Sabine,F,06/04/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,3784783625,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CQFTTBKD,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000358,Crusher,Penelope,F,07/12/2008,16,501,,1,0,0,SC,,,2114507,100975,10002184,2729549409,0,1,3,14,1,1,71.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,XZKAG6X1,1,-1.11,2.11,1,,0,1,0.01,2.99,3,,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2025
CYP0000359,Mouse,Bridget,F,16/08/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,1298305388,0,1,2,5,0,0,0,0,0,0,1,1,79.89,0,0,0,0,0,0,1,0,0,0,0,1,1,DL1R09JS,1,2,2,4,,0,1,-1.07,2.07,1,,0,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000360,Imwe,Sybil,F,19/02/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,7853666330,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9N1G8X85,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000361,Hayes,Beverly,F,15/08/2009,16,501,,1,0,0,SC,,,2114507,100975,10002184,6717441860,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8SZRF8XY,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
